,factor_idx,cell_type_compared,"CL_A vs HC1, pval","CL_UA vs HC1, pval","SSC_A vs HC1, pval","SSC_UA vs HC2, pval","HC1 vs HC2, pval","CL_A vs HC1, pval adjusted (FDR)","CL_UA vs HC1, pval adjusted (FDR)","SSC_A vs HC1, pval adjusted (FDR)","SSC_UA vs HC2, pval adjusted (FDR)","HC1 vs HC2, pval adjusted (FDR)",factor,cell_type,population_size
1171,73,CD8_T,0.6428836890353347,0.288361809099032,0.02601908728308996,0.1872736639996938,0.35713299745613303,0.7051718560247678,0.433409036680176,0.051460190323069116,0.32023065006197643,0.5499910981052674,73-X-global-X-all_mTORC1_signaling,global,261290.0
1172,73,DC,3.6277751827259406e-12,0.08779419911724508,0.966641670432241,0.677428469730039,0.26879591545279524,1.4221420175268185e-11,0.1649438225904465,0.9776220051560573,0.7939021326636263,0.46073986678301604,73-X-global-X-all_mTORC1_signaling,global,261290.0
1173,73,Endothelial Cells,1.7793932603792102e-158,1.9308871296897863e-45,4.128851641000166e-35,2.297327273107091e-41,1.4478090842392723e-06,4.2294809035167385e-157,2.4860171794756e-44,3.5790194175204413e-34,4.807912416586275e-40,1.063684072658587e-05,73-X-global-X-all_mTORC1_signaling,global,261290.0
1174,73,Fibroblasts,0.36816369938516547,0.0108128408302882,2.2432116129140837e-05,0.28015039398973807,0.08909151455565509,0.44726269955371745,0.026296228185881444,7.094274896229791e-05,0.434237243915047,0.21467785594534688,73-X-global-X-all_mTORC1_signaling,global,261290.0
1175,73,Keratinocytes,7.069146459163564e-62,1.5941984327318082e-12,4.992058126177105e-33,0.0002282375383038734,3.7284770404935385e-09,6.642974302323113e-61,8.501852149380902e-12,4.209194436084805e-32,0.0008656547210904311,3.964714553383109e-08,73-X-global-X-all_mTORC1_signaling,global,261290.0
1176,73,MDC,0.0014317851662019065,0.04422973521615107,6.77039444671607e-05,0.1069796461580845,0.2224091820572912,0.0030108756917768672,0.09186982961266965,0.0002035768862541472,0.208366363095446,0.4080738502783621,73-X-global-X-all_mTORC1_signaling,global,261290.0
1177,73,Melanocytes,0.0541886006011373,0.12996579570385458,8.143484935818237e-09,0.0022988654310653,0.8644246834841861,0.084241704337903,0.22955962502768934,3.344622859097201e-08,0.007426777435046753,0.92098045761225,73-X-global-X-all_mTORC1_signaling,global,261290.0
1178,73,NK,0.8711490523940614,0.4891682500474892,0.022127261936943598,0.15943671232422318,0.5625238060133605,0.897459496416161,0.6406384486411022,0.0444738306158728,0.2820885988006549,0.7345109502829189,73-X-global-X-all_mTORC1_signaling,global,261290.0
1179,73,Schwann Cells,0.09776968236514132,0.333359292338545,0.011641077886987,0.3245338351580892,0.1130694411063475,0.14171747832894244,0.48267264681763417,0.02480753839364816,0.48390061397896666,0.25640469645504393,73-X-global-X-all_mTORC1_signaling,global,261290.0
1180,73,Smooth Muscle Cells,0.05773122357843415,0.00439459272922961,0.5339264493829468,0.3134767094246784,0.005484214794794239,0.08890880563551826,0.011559737409435724,0.6391785867385186,0.4714266116827472,0.020966943462193695,73-X-global-X-all_mTORC1_signaling,global,261290.0
1181,73,T,0.048323200860475174,0.05130973597887481,0.2538277644702821,0.24131977115197023,0.6615463956175636,0.07611447499852356,0.10442853277684207,0.36173555256711665,0.38861212687348246,0.8054647821453367,73-X-global-X-all_mTORC1_signaling,global,261290.0
1182,73,Treg,0.17829154266905622,0.009839538317462275,0.21010693863469732,0.00965966549269441,0.6806978264917898,0.24081785719569024,0.02413029634996701,0.3100257720921531,0.027443062646362214,0.8157587456010714,73-X-global-X-all_mTORC1_signaling,global,261290.0
1183,73,pDC,0.40033876674991276,0.6399940105774466,0.5382991000534749,0.2328233516916538,0.12663045794761718,0.47936620509170086,0.7661953011062709,0.6419077085516093,0.37770879136388436,0.268438174172249,73-X-global-X-all_mTORC1_signaling,global,261290.0
1184,74,global,0.0,9.899131012013495e-77,1.0562098545160414e-67,0.48689565119815725,1.1246407623138095e-06,0.0,2.488044746703679e-75,1.5326713717604325e-66,0.6418815748919474,8.379770105580768e-06,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1185,74,B_memory,0.07178647546468345,0.5405661856437827,0.559792623306927,0.8966697466934894,0.7253452719907537,0.10757608090183535,0.6834161668319592,0.6605100292523107,0.9391126800800633,0.84657050838604,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1186,74,CD4_T,5.342795636021197e-91,8.03232042877026e-20,0.0001106157784408724,0.48424529211993894,5.216359917546057e-05,6.895750731208686e-90,5.640879573840933e-19,0.00032479859371151637,0.6397737725115793,0.0002915057302858451,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1187,74,CD8_T,1.0017269808277668e-11,0.2048188984801702,0.2878346063611229,0.07667179960658285,0.19935242561783506,3.880583945640309e-11,0.332379880666152,0.3991539564981464,0.15962927748610936,0.3760837793553984,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1188,74,DC,2.4666256176165124e-06,0.0009604402355883559,0.10171082069943287,0.010614181129012756,0.0003446924777496199,7.0419480268149675e-06,0.002807564027571304,0.170644184329007,0.029816199716954015,0.0016890574492712251,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1189,74,Endothelial Cells,1.648024475142028e-16,0.0011385354172500461,1.8935396953897832e-07,0.7719926772685599,0.00106782212393659,7.541003979025324e-16,0.0032933516226952048,7.218261262614319e-07,0.8559902402839735,0.004827254403647941,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1190,74,Fibroblasts,6.218000641375666e-64,3.649037313253457e-40,6.285785976567031e-44,0.0035953754764507318,1.067859324307385e-27,6.026412798735493e-63,4.2882310976555726e-39,6.2300441009257765e-43,0.011129350252089389,7.011831288233366e-26,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1191,74,Keratinocytes,0.05511287510147821,0.7955181891653266,7.889140334577147e-34,4.538705027599129e-05,1.5887037779963963e-16,0.08547621284560528,0.8773581876307915,6.727541262586648e-33,0.00018758314327284203,3.612753656197e-15,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1192,74,MDC,1.3449013229033999e-09,0.01244887944411206,0.2715927203364972,0.2094612038964172,0.0916596427589687,4.7255964208772975e-09,0.030004154172951204,0.38207727903792704,0.35108478113206115,0.21915707938682868,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1193,74,Melanocytes,0.0060297628484878634,0.15591769354114485,0.00010028990147189927,0.47096688860861025,0.0009812519890190624,0.011522133227758002,0.267833761992032,0.00029613426218768235,0.6264849495723043,0.004470526191081643,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1194,74,NK,9.378595687190273e-19,2.2098387715966247e-06,0.6767982530363308,0.04621738904702726,0.8266511649689251,4.595686860523369e-18,8.333297248526252e-06,0.7554656232893849,0.10532752480001485,0.9000814721404148,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1195,74,Schwann Cells,0.002616449870400828,0.003925448925219958,0.5619423707165353,0.3648389253991352,0.7000843196878839,0.005280142592860373,0.01045658377493937,0.6624513629654308,0.5216382349269617,0.830814863994616,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1196,74,Smooth Muscle Cells,1.9188532130169356e-09,4.011558361294104e-10,3.0374333213099992e-06,0.002253722610224595,0.00013372111654111205,6.6974989554670846e-09,1.917444592527564e-09,1.0455856642753228e-05,0.0072943961007454075,0.0007066770877167622,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1197,74,T,1.0876840501287027e-12,0.0013264811922534855,0.07995728181952984,0.15941192612431354,0.04255600670081554,4.378240854655996e-12,0.0038055738410199672,0.13898597001918936,0.2820885988006549,0.1206404226656147,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1198,74,Treg,4.960230174085691e-24,7.193916679142775e-07,0.016430012102893268,0.24860188027037744,0.3710245683023786,2.731246237366052e-23,2.8096389825678063e-06,0.03395234208359494,0.39803459111316136,0.5645979308494771,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1199,74,pDC,0.0014272197907166952,0.006154624437049562,0.06486878269325319,0.15852551722895514,0.8272593465627113,0.003002477196890188,0.015809409373017776,0.11578515646879341,0.28094839043816644,0.9000814721404148,74-X-global-X-all_glycerophospholipid_metabolism,global,261290.0
1200,75,global,5.855050335136579e-29,1.731311250988397e-67,1.248116200201412e-105,2.7281860405290083e-14,2.647337431820046e-10,3.5474716736415738e-28,3.5114200777768533e-66,2.5610759373664127e-104,2.0769798943331712e-13,3.2271527654465747e-09,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1201,75,B_memory,0.20254335882406338,0.7154323021647779,0.3284547554774846,0.08021890493488501,0.01392205756383962,0.2694934812317135,0.8234368718824668,0.44365462343101736,0.16590153843423266,0.04745786397329626,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1202,75,CD4_T,8.492665623692118e-08,0.10331708392809173,0.2830283823669433,0.1897074689917928,0.26599103392765144,2.7021182629469837e-07,0.189234533428963,0.3948694677323877,0.32365899849925833,0.4587166451812058,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1203,75,CD8_T,0.030105437742717782,0.2484540613745002,0.6778995967079636,0.5556024890248481,0.9486780238055931,0.04973077498820645,0.3884313048810267,0.756212907518992,0.7042905103396543,0.9708653535582163,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1204,75,DC,0.8703146910259798,0.6338245080839806,0.03670838615202352,0.6849914517946396,0.24852264625069986,0.8969517504334849,0.7631171535560738,0.06966371114760822,0.799968896460036,0.43941079123356663,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1205,75,Endothelial Cells,0.00013292748771725343,5.902512049928905e-12,0.0011710870345480145,1.6170753391203985e-14,0.00029446289587765716,0.0003189895353945785,3.097492087739914e-11,0.0030620807329421206,1.2364624099562521e-13,0.0014633998032595394,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1206,75,Fibroblasts,2.095172128114751e-07,1.3434074697993695e-07,0.003897287725427673,0.011903617527233188,1.3518780969068255e-07,6.481707414008709e-07,5.530501127630163e-07,0.009221825415167372,0.03292770030045073,1.1584691097963385e-06,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1207,75,Keratinocytes,2.7923325877606255e-06,3.5696236462106474e-09,0.8750425082606522,0.25022193224704015,0.13393261444643553,7.937296040858532e-06,1.6040404630919187e-08,0.9100372789335193,0.39963995442192213,0.2797407648855371,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1208,75,MDC,0.00011902019407936142,0.027919166386510364,0.3200155781153421,0.3278804586978733,0.3596837615100228,0.0002869266083060512,0.061621588667369304,0.4344900056448416,0.4852818677278884,0.552623222934235,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1209,75,Melanocytes,8.398276895227494e-05,0.16497164878317283,0.14677335899016294,0.0004337819853597475,6.906621288622462e-05,0.0002066330141949884,0.2794844028448494,0.23278999238385445,0.0015747455211435756,0.00037950294591144134,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1210,75,NK,0.4163421260776744,0.05286945874363743,0.000994347800213736,0.8296243119630994,0.017610409722470587,0.4958161841500847,0.10722906053294495,0.0026300649519248515,0.8961312097008532,0.05836434212753185,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1211,75,Schwann Cells,0.8090272043082404,0.3935159061443896,0.6577941658374442,0.3494715881722382,0.5730055684477164,0.8469150865347124,0.5458513480265325,0.741182486731895,0.5064204834948324,0.7428426088489275,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1212,75,Smooth Muscle Cells,0.4586735024412003,0.9804919813382803,0.11552867284042675,0.8557524660429909,0.2665560551141477,0.5368720094136447,0.9885843335834907,0.19034633520038463,0.9124365732033685,0.4593894217567644,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1213,75,T,0.00012651537038643843,0.039356505229304437,0.7717530713729345,0.09945445027891028,0.5992233146561845,0.00030429727135529357,0.08289483639516287,0.8302311865496671,0.19789175277087717,0.7595497748996307,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1214,75,Treg,0.009564174950959244,0.014846092002852253,0.6752632080202405,0.017102216871059426,0.5337667960584229,0.017542112785401152,0.035322625368115416,0.7540726257930109,0.045190113291587106,0.7123671188249227,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1215,75,pDC,0.7263738818515878,0.7892680261342813,0.7324398999038724,0.744881619545956,0.5126907602619233,0.7774331706125491,0.8724799960613172,0.7997429927534464,0.8376928168432685,0.6917967027115035,75-X-global-X-all_JAK-STAT_signaling,global,261290.0
1216,76,global,1.248432175761301e-82,1.2255937251567453e-30,8.164444328507222e-144,3.220643804534251e-52,0.00034461098341377443,1.477030229566242e-81,1.1944422705470098e-29,2.2812673434919383e-142,9.144887516334283e-51,0.0016890574492712251,76-X-global-X-all_DNA-repair,global,261290.0
1217,76,B_memory,0.0019957957114765438,0.20195710416631585,0.0030407877385855322,0.31326354281556845,0.05332469105587935,0.0041064056008015765,0.32926153574973843,0.007377948263644249,0.4712409479983336,0.1438698521399765,76-X-global-X-all_DNA-repair,global,261290.0
1218,76,CD4_T,9.220699294547292e-08,0.7896148910081843,0.2592373702537887,0.9032550021329807,0.7125344744548834,2.928436118153381e-07,0.872679785917524,0.36844532087206494,0.9427376368377802,0.8391553736056423,76-X-global-X-all_DNA-repair,global,261290.0
1219,76,CD8_T,0.23320443306942285,0.38776909377354407,0.1476568087706074,0.34190304310983743,0.7257876563921847,0.303825120762321,0.5396254715704677,0.23390869013027768,0.4990321437777093,0.8466037110506826,76-X-global-X-all_DNA-repair,global,261290.0
1220,76,DC,0.0535798705679087,0.008511801815557586,0.6631655735822204,0.055510482993940805,0.19079370071179658,0.08343813615724109,0.021220927829674417,0.7461145337390027,0.12241669486447147,0.3645832338446953,76-X-global-X-all_DNA-repair,global,261290.0
1221,76,Endothelial Cells,3.0286735997941353e-33,1.7082637376608042e-07,8.685869875465978e-24,6.624412275923959e-38,0.17960352933388224,2.0087907095604282e-32,6.956208848009461e-07,5.964297314486639e-23,1.2562468478494064e-36,0.34891480078065373,76-X-global-X-all_DNA-repair,global,261290.0
1222,76,Fibroblasts,0.3003093748057182,0.2961038375906939,8.846845260093943e-18,0.4360215078566918,0.42229300379765133,0.3768574165920778,0.4418845053590668,5.101259950743522e-17,0.5977090242096038,0.6126222449458886,76-X-global-X-all_DNA-repair,global,261290.0
1223,76,Keratinocytes,7.485633784113993e-27,7.670245269182353e-17,1.5675656673148668e-68,7.932946324628454e-17,0.01595726653051378,4.35942730243357e-26,4.83115088717205e-16,2.293710988970751e-67,6.865200501362977e-16,0.05349299367248812,76-X-global-X-all_DNA-repair,global,261290.0
1224,76,MDC,0.43136541921851546,0.6040377962102794,0.05752016284425081,0.38172946354103143,0.2571140613413978,0.5101221402870018,0.7387684618143417,0.10411902667844573,0.540546843774029,0.4503568403555727,76-X-global-X-all_DNA-repair,global,261290.0
1225,76,Melanocytes,0.004607166044793064,0.30142843848157685,0.005187816241890626,7.180401204624742e-08,9.825315019402357e-07,0.008973468013829426,0.4479218068864847,0.011999823301916098,3.7984539303014873e-07,7.341732545792401e-06,76-X-global-X-all_DNA-repair,global,261290.0
1226,76,NK,0.012130017875152995,0.3747718496255714,0.5799991688122145,0.3721678245613048,0.883148672243256,0.02179917341709842,0.525540984005106,0.6770523630601251,0.5305206628633372,0.934188476700327,76-X-global-X-all_DNA-repair,global,261290.0
1227,76,Schwann Cells,0.5654778549028172,0.3265447823744092,0.1533820247587345,0.06618764005119446,0.43477436306248496,0.6377104276093815,0.475690444207646,0.24166639953738223,0.14191170334241815,0.6252038678256867,76-X-global-X-all_DNA-repair,global,261290.0
1228,76,Smooth Muscle Cells,0.6034726284530931,4.118924934336346e-05,0.8338727674757743,0.0530470557378816,0.1783280874431118,0.6719037128580114,0.00013968181200819127,0.8799384587284537,0.11802464370651929,0.3469472012365431,76-X-global-X-all_DNA-repair,global,261290.0
1229,76,T,0.010435785684747066,0.8429860413536587,0.0718006758716558,0.016696982316857827,0.9642800746068669,0.018994865627850428,0.9094692288418093,0.1265243040435451,0.04430487760382773,0.9782221856440506,76-X-global-X-all_DNA-repair,global,261290.0
1230,76,Treg,0.0012658741518456907,0.9790444848375092,0.623315301024775,0.20249113678187047,0.8264816545815965,0.00268238681712199,0.987875584259777,0.7135051811469041,0.3409249812548608,0.9000814721404148,76-X-global-X-all_DNA-repair,global,261290.0
1231,76,pDC,0.04215508871694228,0.5040358664525049,0.13847671503211711,0.744881619545956,0.12663045794761718,0.06754763031914293,0.6519823704690982,0.2219091470603146,0.8376928168432685,0.268438174172249,76-X-global-X-all_DNA-repair,global,261290.0
1232,77,global,9.227265988563272e-102,5.366983843248433e-46,2.1153661880676004e-42,5.102376440943871e-19,2.1068432309376805e-07,1.3279678969293938e-100,6.995723605107697e-45,2.0501879309813847e-41,4.864389009850845e-18,1.7346782903002564e-06,77-X-global-X-all_glutathione_metabolism,global,261290.0
1233,77,B_memory,0.43342687701235805,0.1483848049733023,0.2947091663297441,0.005818909885919429,0.05332469105587935,0.5124446061098169,0.2566563650065054,0.4069682572897334,0.017357600017453016,0.1438698521399765,77-X-global-X-all_glutathione_metabolism,global,261290.0
1234,77,CD4_T,0.3320022616598949,0.03137225397521154,0.002158329575330627,0.8215970332454258,0.08267274913123723,0.4096800283061846,0.06846632743323067,0.005370774637239121,0.8909680461680887,0.20280578813009514,77-X-global-X-all_glutathione_metabolism,global,261290.0
1235,77,CD8_T,0.24692370279994003,0.9126113528688651,0.4447795269028568,0.10439885168221788,0.14736165835697718,0.31814819985481607,0.9499547872494503,0.5601598788829314,0.20447694552076454,0.30226114461116793,77-X-global-X-all_glutathione_metabolism,global,261290.0
1236,77,DC,0.0015817342959296035,0.5941448031196713,0.2381400729644756,0.7310111430424113,0.8612191860517029,0.0033102989069793655,0.7300684563245926,0.3438564604954344,0.8333412364773561,0.9196959512766,77-X-global-X-all_glutathione_metabolism,global,261290.0
1237,77,Endothelial Cells,6.45361445245468e-61,7.870636796492835e-36,3.3828439486495904e-05,1.792932851087893e-11,0.012026591522422038,6.021463005105584e-60,8.5599285904714e-35,0.00010514839800151657,1.1861808900207434e-10,0.04186592794385882,77-X-global-X-all_glutathione_metabolism,global,261290.0
1238,77,Fibroblasts,0.05146693430112329,0.9670286934920173,9.828700267667692e-05,0.9625187458684713,0.28422829538584216,0.08041517129202876,0.9800890848762428,0.00029071037447104945,0.9768375139194513,0.47010429334440457,77-X-global-X-all_glutathione_metabolism,global,261290.0
1239,77,Keratinocytes,0.08676416917658865,7.797430855557768e-07,0.00010065790815706354,0.7964260331097899,0.34383625136224993,0.12759579526445133,3.034066984018145e-06,0.00029705392783654764,0.8739529949271616,0.5360103860843624,77-X-global-X-all_glutathione_metabolism,global,261290.0
1240,77,MDC,0.6667888703458449,0.011190271215155494,0.09946032867548113,0.8246694102065466,0.21092636090188055,0.7268399950045079,0.027138732545342478,0.16714672463375477,0.8924827949816099,0.3910215582606852,77-X-global-X-all_glutathione_metabolism,global,261290.0
1241,77,Melanocytes,0.5699546673354718,0.025006173455570543,1.7045902480017894e-16,5.839981173442487e-10,2.398490419363116e-09,0.6417946125430297,0.056030466548692724,9.465340985997252e-16,3.5100024146559936e-09,2.6193908883398017e-08,77-X-global-X-all_glutathione_metabolism,global,261290.0
1242,77,NK,0.7381078616602296,0.35390029974829307,0.12284116480631502,0.33965512732774716,0.7981490645914164,0.787584927341293,0.5035314936559543,0.20046121116109747,0.49644084136134,0.8939609885498317,77-X-global-X-all_glutathione_metabolism,global,261290.0
1243,77,Schwann Cells,0.5366216464055271,0.1665150696746287,0.06694562054838396,0.4011468297531118,0.8825780045868015,0.6125322704407288,0.2817401444401644,0.11908748552003418,0.5608795040439436,0.9337728616504467,77-X-global-X-all_glutathione_metabolism,global,261290.0
1244,77,Smooth Muscle Cells,1.7231347110729486e-10,2.908307401545986e-20,0.00013129818952,0.00797424331601655,0.8629910141020694,6.325385490752061e-10,2.0785494939212332e-19,0.00038211046512385595,0.023041089185387754,0.9204653395082579,77-X-global-X-all_glutathione_metabolism,global,261290.0
1245,77,T,0.04438490208086527,0.08719326248555398,0.05645423520615068,0.2165021021487018,0.5500272295794397,0.07056715818123041,0.1639907654266434,0.10240127677414003,0.36008563810452615,0.7265006379132002,77-X-global-X-all_glutathione_metabolism,global,261290.0
1246,77,Treg,0.12662235548515277,0.3460626788221699,0.5466601762670436,0.01896026155386125,0.22927533353846397,0.1777993139170028,0.496007435703372,0.6495376398848178,0.04918432293453489,0.418168515561327,77-X-global-X-all_glutathione_metabolism,global,261290.0
1247,77,pDC,0.9549880649927819,0.5476150215414648,0.5688114004133373,0.744881619545956,0.27523352407483426,0.9641653479544653,0.689176259740612,0.6672546418872847,0.8376928168432685,0.46073986678301604,77-X-global-X-all_glutathione_metabolism,global,261290.0
1248,78,global,0.0,8.762750045056706e-183,0.0,4.322011533893461e-78,1.3504859134795224e-55,0.0,1.0006679562322364e-180,0.0,2.204225882285665e-76,3.9411680575044066e-53,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1249,78,B_memory,0.5766886527352879,0.8451538416045262,0.024123997435231193,0.1966847031843756,0.8148172806495344,0.6475727859808609,0.9101256928963871,0.04811061447504535,0.33307051767489526,0.9000814721404148,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1250,78,CD4_T,0.14794043209914978,0.00143046779629798,0.6543653614085321,0.03454336763452328,0.0074376621626382495,0.2042931361242991,0.004072762782630509,0.7389039646343548,0.08289461406311137,0.027358179804707405,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1251,78,CD8_T,0.5083048256521652,0.0035903129788453975,0.15269721585509888,0.634898574025218,0.660845349340064,0.5847843296431939,0.009647014873593285,0.24073183520013036,0.7610958944213762,0.8053844518000955,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1252,78,DC,3.1271703053203683e-06,0.25199253456913706,0.33152080611788304,0.15566163706875177,0.01345225824496783,8.831734200993492e-06,0.39232862599041995,0.44733593489268936,0.28012695427274853,0.045983805444443006,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1253,78,Endothelial Cells,2.3618027925149433e-27,5.504258362216769e-10,7.213568176786422e-25,2.160938697143433e-48,4.1538651115703645e-08,1.3877572784206933e-26,2.5978319116554075e-09,5.1068562847249426e-24,5.704226621152991e-47,3.794826683665935e-07,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1254,78,Fibroblasts,9.302718167689398e-11,0.0013019359717949528,3.7882695385165814e-07,0.440544306037412,0.35760830977650493,3.468217071318127e-10,0.003739239835887855,1.4113319067962839e-06,0.6018671624485111,0.5504003666147027,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1255,78,Keratinocytes,9.447240529298302e-190,6.610226230985034e-82,3.2102302994150055e-301,9.157387934309374e-27,3.847943667679732e-07,2.7267227747474713e-188,1.8372231953102848e-80,2.107917470353378e-299,1.1647399229764443e-25,3.0487553674693265e-06,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1256,78,MDC,0.5733674703900902,0.22355518206093627,2.5764069965865058e-05,0.04929161736370587,0.23500825916573542,0.6445322751892026,0.357810899258409,8.099261491962248e-05,0.11112826867448365,0.42510274979256474,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1257,78,Melanocytes,0.5981122029162171,0.017281678122478238,2.231143386786319e-28,6.875229404823572e-28,1.3041210192908334e-08,0.6681511775679891,0.04036420990975015,1.69122600444279e-27,9.166179835114066e-27,1.287696938784727e-07,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1258,78,NK,0.24775136296208122,0.8263900954227692,0.1158908826847417,0.020716943685364912,0.12205191281250534,0.31913631918582946,0.9004412302957492,0.19042064646323056,0.05308590496547409,0.268438174172249,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1259,78,Schwann Cells,0.2058307236984429,0.33293071575983946,0.4780239461532153,0.5498893310205919,0.5172920370773817,0.2734518946858676,0.482317995004533,0.5901433111969072,0.6994112968162637,0.69657397353691,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1260,78,Smooth Muscle Cells,2.3436053823768006e-06,5.045480579238206e-38,0.002054213409988773,0.06936258816984127,2.756118753412488e-08,6.705315399578068e-06,5.675355349622761e-37,0.005140916170877096,0.14709797160120153,2.5807293781953296e-07,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1261,78,T,0.0006997019566313784,0.7921410231077306,0.3841650511892636,0.007951023265814282,0.15131788878431773,0.0015359525190909449,0.8741842005010313,0.502057898185504,0.022986640184547286,0.3076232300922155,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1262,78,Treg,1.7270504322106968e-06,0.07131417004937976,0.002811781066238939,2.4681419771741336e-05,0.23559272417402888,4.987463397692573e-06,0.1386943114658985,0.00686670662061978,0.00010388741831807471,0.42601328058043847,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1263,78,pDC,0.3429970772044577,0.5929800980174267,0.6321987264563111,0.744881619545956,0.8272593465627113,0.4215637918940141,0.7291946314562415,0.7195969469284946,0.8376928168432685,0.9000814721404148,78-X-global-X-all_cholesterol-homeostasis,global,261290.0
1264,79,global,3.2036812741616365e-63,6.55548222664569e-75,5.65752756837049e-103,2.1404992251322516e-26,4.9110486648354296e-09,3.07658825103676e-62,1.594256858174528e-73,1.1386587094501987e-101,2.670793926275467e-25,5.1185989357897836e-08,79-X-global-X-all_peroxisome-component,global,261290.0
1265,79,B_memory,0.0731658089906606,0.5405661856437827,0.03651570642876337,0.0602053493437682,0.1976804946545292,0.10928063537899917,0.6834161668319592,0.06934815830451697,0.1316647377613715,0.3732622711790949,79-X-global-X-all_peroxisome-component,global,261290.0
1266,79,CD4_T,5.605310351522749e-32,0.7605488604516919,2.1325870881876457e-05,0.01284621683404747,0.05939141528746528,3.6128460462023316e-31,0.8536673427249439,6.78116221201556e-05,0.03533045917761852,0.15677724189848843,79-X-global-X-all_peroxisome-component,global,261290.0
1267,79,CD8_T,0.001162529710174589,0.19797643746736415,0.8905010367656794,0.13723913277853414,0.5456698522854302,0.0024783963342317845,0.32377653362891157,0.9222795635114578,0.25366543437214634,0.7221979677640123,79-X-global-X-all_peroxisome-component,global,261290.0
1268,79,DC,0.0061285776595764695,0.008034473089517031,0.3335564782426532,0.0018469804095004616,0.06368079908801393,0.01168969442474771,0.020136014856504278,0.4495054336091989,0.006086692654395184,0.1656836243731239,79-X-global-X-all_peroxisome-component,global,261290.0
1269,79,Endothelial Cells,1.8902470035571193e-149,1.4269842441336683e-60,6.77445787517925e-17,6.593741765081858e-34,0.0021474068067955923,4.1372781290356446e-148,2.523888294422276e-59,3.8019473523842523e-16,1.0756809158998449e-32,0.009185934817668768,79-X-global-X-all_peroxisome-component,global,261290.0
1270,79,Fibroblasts,0.19733181784632758,0.20408695013133615,0.03941886770283175,0.2200455174656083,5.95010121605862e-10,0.26369474412280813,0.331800743607575,0.07437762645221808,0.3650435110977276,6.976759305347306e-09,79-X-global-X-all_peroxisome-component,global,261290.0
1271,79,Keratinocytes,3.9551774130262176e-74,7.706180263143446e-16,3.2074521820002075e-155,1.5482112652715735e-11,7.604217893181775e-09,4.283824113531283e-73,4.658292856420313e-15,9.911027242380641e-154,1.0294625033508324e-10,7.711381581637813e-08,79-X-global-X-all_peroxisome-component,global,261290.0
1272,79,MDC,0.2651468997879519,0.04410356157645044,0.36508140742528017,0.2282625927703742,0.08744980688567779,0.33863765246440836,0.09168025681088016,0.48221589972466605,0.3755287816544866,0.21179061114359862,79-X-global-X-all_peroxisome-component,global,261290.0
